"CÓDIGO ÓRGÃO SUPERIOR";"NOME ÓRGÃO SUPERIOR";"CÓDIGO ÓRGÃO";"NOME ÓRGÃO";"CÓDIGO UNIDADE GESTORA";"NOME UNIDADE GESTORA";"CATEGORIA ECONÔMICA";"ORIGEM RECEITA";"ESPÉCIE RECEITA";"DETALHAMENTO";"VALOR PREVISTO ATUALIZADO";"VALOR LANÇADO";"VALOR REALIZADO";"PERCENTUAL REALIZADO";"DATA LANÇAMENTO";"ANO EXERCÍCIO"
"25201";"Banco Central do Brasil - Orçamento Fiscal e";"25201";"Banco Central do Brasil - Orçamento Fiscal e Seguridade Social - Unidades com vínculo direto";"173057";"BANCO CENTRAL DO BRASIL";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"OUTRAS MULTAS E JUROS DE MORA";"0,00";"0,00";"162300,30";"0,00";"31/12/2015";"2015"
"25201";"Banco Central do Brasil - Orçamento Fiscal e";"25201";"Banco Central do Brasil - Orçamento Fiscal e Seguridade Social - Unidades com vínculo direto";"173057";"BANCO CENTRAL DO BRASIL";"Receitas Correntes";"Receita Patrimonial";"Valores Mobiliários";"DIVIDENDOS";"0,00";"0,00";"2958967,45";"0,00";"31/12/2015";"2015"
"25201";"Banco Central do Brasil - Orçamento Fiscal e";"25201";"Banco Central do Brasil - Orçamento Fiscal e Seguridade Social - Unidades com vínculo direto";"173057";"BANCO CENTRAL DO BRASIL";"Receitas Correntes";"Receita de Serviços";"Receita de Serviços";"OUTROS RECEITAS DE SERVICOS";"6078964,00";"0,00";"3116764,26";"51,2713064265555775600";"31/12/2015";"2015"
"25201";"Banco Central do Brasil - Orçamento Fiscal e";"25201";"Banco Central do Brasil - Orçamento Fiscal e Seguridade Social - Unidades com vínculo direto";"173057";"BANCO CENTRAL DO BRASIL";"Receitas Correntes";"Outras Receitas Correntes";"Demais receitas correntes";"RECEITA DE HONORARIOS DE ADVOGADOS";"3553835,00";"0,00";"2704151,68";"76,0910869525456302800";"31/12/2015";"2015"
"25201";"Banco Central do Brasil - Orçamento Fiscal e";"25201";"Banco Central do Brasil - Orçamento Fiscal e Seguridade Social - Unidades com vínculo direto";"173057";"BANCO CENTRAL DO BRASIL";"Receitas Correntes";"Receita de Serviços";"Receita de Serviços";"OUTROS SERVICOS COMERCIAIS";"0,00";"0,00";"36896588,25";"0,00";"31/12/2015";"2015"
"25201";"Banco Central do Brasil - Orçamento Fiscal e";"25201";"Banco Central do Brasil - Orçamento Fiscal e Seguridade Social - Unidades com vínculo direto";"173057";"BANCO CENTRAL DO BRASIL";"Receitas Correntes";"Receita de Serviços";"Receita de Serviços";"SERV.DE COM.LIVROS PERIOD.MAT.ESC.E PUBLICID.";"3053865,00";"0,00";"0,00";"0,00";"31/12/2015";"2015"
"25201";"Banco Central do Brasil - Orçamento Fiscal e";"25201";"Banco Central do Brasil - Orçamento Fiscal e Seguridade Social - Unidades com vínculo direto";"173057";"BANCO CENTRAL DO BRASIL";"Receitas Correntes";"Receita Patrimonial";"Exploração do patrimônio imobiliário do E";"TAXA DE OCUPACAO DE OUTROS IMOVEIS";"8712,00";"0,00";"441,80";"5,0711662075298438900";"31/12/2015";"2015"
"25201";"Banco Central do Brasil - Orçamento Fiscal e";"25201";"Banco Central do Brasil - Orçamento Fiscal e Seguridade Social - Unidades com vínculo direto";"173057";"BANCO CENTRAL DO BRASIL";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"OUTRAS MULTAS";"41591738,00";"0,00";"131323452,34";"315,7440844140728141700";"31/12/2015";"2015"
"25201";"Banco Central do Brasil - Orçamento Fiscal e";"25201";"Banco Central do Brasil - Orçamento Fiscal e Seguridade Social - Unidades com vínculo direto";"173057";"BANCO CENTRAL DO BRASIL";"Receitas Correntes";"Receita de Serviços";"Receita de Serviços";"SERVICOS DE PROCESSAMENTO DE DADOS";"8846919,00";"0,00";"12185831,45";"137,7409632664207731500";"31/12/2015";"2015"
"25201";"Banco Central do Brasil - Orçamento Fiscal e";"25201";"Banco Central do Brasil - Orçamento Fiscal e Seguridade Social - Unidades com vínculo direto";"173057";"BANCO CENTRAL DO BRASIL";"Receitas Correntes";"Receita de Serviços";"Receita de Serviços";"SERVICOS ADMINISTRATIVOS";"14130054,00";"0,00";"17989220,86";"127,3117629982164257800";"31/12/2015";"2015"
"25201";"Banco Central do Brasil - Orçamento Fiscal e";"25201";"Banco Central do Brasil - Orçamento Fiscal e Seguridade Social - Unidades com vínculo direto";"173057";"BANCO CENTRAL DO BRASIL";"Receitas Correntes";"Outras Receitas Correntes";"Demais receitas correntes";"OUTRAS RECEITAS";"26375497,00";"0,00";"5254764,94";"19,9229039740938341300";"31/12/2015";"2015"
"25201";"Banco Central do Brasil - Orçamento Fiscal e";"25201";"Banco Central do Brasil - Orçamento Fiscal e Seguridade Social - Unidades com vínculo direto";"173057";"BANCO CENTRAL DO BRASIL";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"OUTRAS MULT.JUR.MORA DIV.ATIV.OUTR.RECEITAS";"0,00";"0,00";"520926,67";"0,00";"31/12/2015";"2015"
"25201";"Banco Central do Brasil - Orçamento Fiscal e";"25201";"Banco Central do Brasil - Orçamento Fiscal e Seguridade Social - Unidades com vínculo direto";"173057";"BANCO CENTRAL DO BRASIL";"Receitas Correntes";"Receita de Serviços";"Receita de Serviços";"TARIFA PELO USO DO SISTEMA DE INFORM.DO BACEN";"159532162,00";"0,00";"156622386,55";"98,1760571576783369800";"31/12/2015";"2015"
"37000";"Controladoria-Geral da União";"66000";"Controladoria-Geral da União";"110174";"DIRETORIA DE GESTAO INTERNA/SE/CGU";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"MULTAS E JUROS PREVISTOS EM CONTRATOS";"0,00";"0,00";"72414,15";"0,00";"31/12/2015";"2015"
"37000";"Controladoria-Geral da União";"66000";"Controladoria-Geral da União";"110174";"DIRETORIA DE GESTAO INTERNA/SE/CGU";"Receitas Correntes";"Transferências Correntes";"Transferências de Instituições Privadas";"TRANSFERENCIAS DO EXTERIOR";"311560,00";"0,00";"0,00";"0,00";"31/12/2015";"2015"
"37000";"Controladoria-Geral da União";"66000";"Controladoria-Geral da União";"110174";"DIRETORIA DE GESTAO INTERNA/SE/CGU";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarciment";"RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES";"0,00";"0,00";"648313,86";"0,00";"31/12/2015";"2015"
"37000";"Controladoria-Geral da União";"66000";"Controladoria-Geral da União";"110174";"DIRETORIA DE GESTAO INTERNA/SE/CGU";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarciment";"RESTITUICOES DE CONVENIOS - PRIMARIAS";"0,00";"0,00";"5875,67";"0,00";"31/12/2015";"2015"
"37000";"Controladoria-Geral da União";"66000";"Controladoria-Geral da União";"110174";"DIRETORIA DE GESTAO INTERNA/SE/CGU";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarciment";"INDENIZ. POR DANOS CAUSADOS AO PATR. PUBLICO";"0,00";"0,00";"47157,00";"0,00";"31/12/2015";"2015"
"37000";"Controladoria-Geral da União";"66000";"Controladoria-Geral da União";"110174";"DIRETORIA DE GESTAO INTERNA/SE/CGU";"Receitas Correntes";"Receita de Serviços";"Receita de Serviços";"OUTROS SERVICOS FINANCEIROS";"5853700,00";"0,00";"0,00";"0,00";"31/12/2015";"2015"
"37000";"Controladoria-Geral da União";"66000";"Controladoria-Geral da União";"110174";"DIRETORIA DE GESTAO INTERNA/SE/CGU";"Receitas Correntes";"Outras Receitas Correntes";"Demais receitas correntes";"OUTRAS RECEITAS";"0,00";"0,00";"1713,03";"0,00";"31/12/2015";"2015"
"37000";"Controladoria-Geral da União";"66000";"Controladoria-Geral da União";"110174";"DIRETORIA DE GESTAO INTERNA/SE/CGU";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarciment";"OUTRAS RESTITUICOES";"0,00";"0,00";"107578,81";"0,00";"31/12/2015";"2015"
"37000";"Controladoria-Geral da União";"66000";"Controladoria-Geral da União";"110174";"DIRETORIA DE GESTAO INTERNA/SE/CGU";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarciment";"OUTRAS INDENIZACOES";"0,00";"0,00";"197,00";"0,00";"31/12/2015";"2015"
"37000";"Controladoria-Geral da União";"66000";"Controladoria-Geral da União";"110174";"DIRETORIA DE GESTAO INTERNA/SE/CGU";"Receitas Correntes";"Receita de Serviços";"Receita de Serviços";"SERVICOS ADMINISTRATIVOS";"0,00";"0,00";"1197,80";"0,00";"31/12/2015";"2015"
"22000";"Ministério da Agricultura e Pecuária";"22905";"Fundo de Defesa da Economia Cafeeira";"130137";"FUNDO DE DEFESA DA ECON.CAFEEIRA/FUNCAFE/SPA";"Receitas de Capital";"Outras Receitas de Capital";"Receita dívida ativa proveniente de amortiza";"REC.DIV.ATIVA PROV.DE AMORTIZ.EMPREST.FINANC.";"4201145,00";"0,00";"3394366,94";"80,7962338838578530300";"31/12/2015";"2015"
"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unidades com vínculo direto";"130101";"COORD.-GERAL DE ORCAMENTO E FINANCAS-MAPA";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"MUL.APLIC.PELOS TRIBUNAIS DE CONTAS";"0,00";"0,00";"648,01";"0,00";"31/12/2015";"2015"
"22000";"Ministério da Agricultura e Pecuária";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA/SETORIAL";"Receitas Correntes";"Receita de Serviços";"Receita de Serviços";"SERVICOS AGROPECUARIOS";"142424,00";"0,00";"62223,14";"43,6886620232545076600";"31/12/2015";"2015"
"22000";"Ministério da Agricultura e Pecuária";"22905";"Fundo de Defesa da Economia Cafeeira";"130137";"FUNDO DE DEFESA DA ECON.CAFEEIRA/FUNCAFE/SPA";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarciment";"RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES";"0,00";"0,00";"310670,45";"0,00";"31/12/2015";"2015"
"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unidades com vínculo direto";"130101";"COORD.-GERAL DE ORCAMENTO E FINANCAS-MAPA";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarciment";"RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES";"0,00";"0,00";"29216189,17";"0,00";"31/12/2015";"2015"
"22000";"Ministério da Agricultura e Pecuária";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA/SETORIAL";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"OUTRAS MULTAS E JUROS DE MORA";"3017,00";"0,00";"6725,17";"222,9091813059330460700";"31/12/2015";"2015"
"22000";"Ministério da Agricultura e Pecuária";"22905";"Fundo de Defesa da Economia Cafeeira";"130137";"FUNDO DE DEFESA DA ECON.CAFEEIRA/FUNCAFE/SPA";"Receitas Correntes";"Receita Patrimonial";"Valores Mobiliários";"REMUNERACAO DE DEPOSITOS BANCARIOS";"320510078,00";"0,00";"354770395,92";"110,6893106556231283300";"31/12/2015";"2015"
"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unidades com vínculo direto";"130101";"COORD.-GERAL DE ORCAMENTO E FINANCAS-MAPA";"Receitas Correntes";"Outras Receitas Correntes";"Demais receitas correntes";"REC. DE LEILOES DE MERCADORIAS APREENDIDAS";"0,00";"0,00";"29700,00";"0,00";"31/12/2015";"2015"
"22000";"Ministério da Agricultura e Pecuária";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA/SETORIAL";"Receitas Correntes";"Transferências Correntes";"Transferências de Convênios";"TRANSFERENCIAS CONVENIOS DA UNIAO E ENTIDADES";"1771640,00";"0,00";"0,00";"0,00";"31/12/2015";"2015"
"22000";"Ministério da Agricultura e Pecuária";"22905";"Fundo de Defesa da Economia Cafeeira";"130137";"FUNDO DE DEFESA DA ECON.CAFEEIRA/FUNCAFE/SPA";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarciment";"OUTRAS INDENIZACOES";"0,00";"0,00";"147217,12";"0,00";"31/12/2015";"2015"
"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unidades com vínculo direto";"130101";"COORD.-GERAL DE ORCAMENTO E FINANCAS-MAPA";"Receitas Correntes";"Outras Receitas Correntes";"Demais receitas correntes";"OUTRAS RECEITAS";"0,00";"0,00";"116152,18";"0,00";"31/12/2015";"2015"
"22000";"Ministério da Agricultura e Pecuária";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA/SETORIAL";"Receitas de Capital";"Alienação de Bens";"Alienação de bens móveis";"ALIENACAO DE EQUIPAMENTOS";"368720,00";"0,00";"88496,04";"24,0008787155565198500";"31/12/2015";"2015"
"22000";"Ministério da Agricultura e Pecuária";"22905";"Fundo de Defesa da Economia Cafeeira";"130137";"FUNDO DE DEFESA DA ECON.CAFEEIRA/FUNCAFE/SPA";"Receitas de Capital";"Alienação de Bens";"Alienação de bens móveis";"ALIENACAO DE ESTOQUES PROPRIOS DO FUNCAFE";"10259633,00";"0,00";"75025,43";"0,7312681652452870300";"31/12/2015";"2015"
"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unidades com vínculo direto";"130101";"COORD.-GERAL DE ORCAMENTO E FINANCAS-MAPA";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarciment";"OUTRAS RESTITUICOES";"0,00";"0,00";"333,90";"0,00";"31/12/2015";"2015"
"22000";"Ministério da Agricultura e Pecuária";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA/SETORIAL";"Receitas Correntes";"Receita de Serviços";"Receita de Serviços";"SERVICOS DE ESTUDOS E PESQUISAS";"722915,00";"0,00";"156389,13";"21,6331283760884751300";"31/12/2015";"2015"
"22000";"Ministério da Agricultura e Pecuária";"22905";"Fundo de Defesa da Economia Cafeeira";"130137";"FUNDO DE DEFESA DA ECON.CAFEEIRA/FUNCAFE/SPA";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarciment";"RESTITUICOES DE CONVENIOS - PRIMARIAS";"0,00";"0,00";"92388,59";"0,00";"31/12/2015";"2015"
"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unidades com vínculo direto";"130101";"COORD.-GERAL DE ORCAMENTO E FINANCAS-MAPA";"Receitas Correntes";"Receita de Serviços";"Receita de Serviços";"SERVICOS DE METEOROLOGIA";"0,00";"0,00";"218,40";"0,00";"31/12/2015";"2015"
"22000";"Ministério da Agricultura e Pecuária";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA/SETORIAL";"Receitas Correntes";"Receita de Serviços";"Receita de Serviços";"CERTIFICACAO DE PRODUTOS E SERVICOS";"0,00";"0,00";"27,03";"0,00";"31/12/2015";"2015"
"22000";"Ministério da Agricultura e Pecuária";"22905";"Fundo de Defesa da Economia Cafeeira";"130137";"FUNDO DE DEFESA DA ECON.CAFEEIRA/FUNCAFE/SPA";"Receitas de Capital";"Amortizações de Empréstimos";"Amortizações de Empréstimos";"AMORTIZACOES DE CONTRATOS";"3745585106,00";"0,00";"3436513293,47";"91,7483703137621350800";"31/12/2015";"2015"
"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unidades com vínculo direto";"130101";"COORD.-GERAL DE ORCAMENTO E FINANCAS-MAPA";"Receitas Correntes";"Outras Receitas Correntes";"Bens, Direitos e Valores Incorporados ao Patr";"REC.DIV.AT. CONTR. S/ APOSTA EM COMP. HIPICAS";"3294061,00";"0,00";"0,00";"0,00";"31/12/2015";"2015"
"22000";"Ministério da Agricultura e Pecuária";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA/SETORIAL";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"MULTAS E JUROS DE MORA DE ARRENDAMENTOS";"0,00";"0,00";"751,36";"0,00";"31/12/2015";"2015"
"22000";"Ministério da Agricultura e Pecuária";"22905";"Fundo de Defesa da Economia Cafeeira";"130137";"FUNDO DE DEFESA DA ECON.CAFEEIRA/FUNCAFE/SPA";"Receitas Correntes";"Receita de Serviços";"Receita de Serviços";"JUROS DE EMPRESTIMOS";"243463032,00";"0,00";"176432255,06";"72,4677802665334423300";"31/12/2015";"2015"
"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unidades com vínculo direto";"130101";"COORD.-GERAL DE ORCAMENTO E FINANCAS-MAPA";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarciment";"OUTRAS INDENIZACOES";"0,00";"0,00";"1615775,82";"0,00";"31/12/2015";"2015"
"22000";"Ministério da Agricultura e Pecuária";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA/SETORIAL";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"MULTAS POR AUTOS DE INFRACAO";"0,00";"0,00";"127,69";"0,00";"31/12/2015";"2015"
"22000";"Ministério da Agricultura e Pecuária";"22905";"Fundo de Defesa da Economia Cafeeira";"130137";"FUNDO DE DEFESA DA ECON.CAFEEIRA/FUNCAFE/SPA";"Receitas de Capital";"Outras Receitas de Capital";"Receita dívida ativa alienação de estoques";"RECEITA DIV ATIVA ALIENACAO ESTOQUES DE CAFE";"702471,00";"0,00";"278248,14";"39,6099112988294178600";"31/12/2015";"2015"
"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unidades com vínculo direto";"130101";"COORD.-GERAL DE ORCAMENTO E FINANCAS-MAPA";"Receitas Correntes";"Receita Patrimonial";"Exploração do patrimônio imobiliário do E";"TAXA DE OCUPACAO DE TERRENOS DA UNIAO";"19956,00";"0,00";"21882,44";"109,6534375626378031600";"31/12/2015";"2015"
"22000";"Ministério da Agricultura e Pecuária";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA/SETORIAL";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"MULTAS E JUROS DE MORA DE TAXAS DE OCUPACAO";"0,00";"0,00";"393,36";"0,00";"31/12/2015";"2015"
"22000";"Ministério da Agricultura e Pecuária";"22905";"Fundo de Defesa da Economia Cafeeira";"130137";"FUNDO DE DEFESA DA ECON.CAFEEIRA/FUNCAFE/SPA";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"PARCEL-OUTRAS MULTA/J DE MORA DIV AT OUT REC";"32839,00";"0,00";"18018,73";"54,8699107768202442200";"31/12/2015";"2015"
