codigo_orgao_superior,nome_orgao_superior,codigo_orgao,nome_orgao,codigo_unidade_gestora,nome_unidade_gestora,categoria_economica,origem_receita,especie_receita,detalhamento,valor_previsto_atualizado,valor_lancado,valor_realizado,percentual_realizado,data_lancamento
25201,Banco Central do Brasil - Orçamento Fiscal e,25201,Banco Central do Brasil - Orçamento Fiscal e Seguridade Social - Unidades com vínculo direto,173057,BANCO CENTRAL DO BRASIL,Receitas Correntes,Receita de Serviços,Receita de Serviços,OUTROS RECEITAS DE SERVICOS,8718778.0,0.0,2350531.51,26.95941461062548,31/12/2014
25201,Banco Central do Brasil - Orçamento Fiscal e,25201,Banco Central do Brasil - Orçamento Fiscal e Seguridade Social - Unidades com vínculo direto,173057,BANCO CENTRAL DO BRASIL,Receitas Correntes,Receita de Serviços,Receita de Serviços,SERVICOS DE PROCESSAMENTO DE DADOS,8566284.0,0.0,9183211.95,107.20181527953078,31/12/2014
25201,Banco Central do Brasil - Orçamento Fiscal e,25201,Banco Central do Brasil - Orçamento Fiscal e Seguridade Social - Unidades com vínculo direto,173057,BANCO CENTRAL DO BRASIL,Receitas Correntes,Receita de Serviços,Receita de Serviços,TARIFA PELO USO DO SIST.DE TRANSF. RES. BACEN,30744685.0,0.0,34272416.66,111.47428135952605,31/12/2014
25201,Banco Central do Brasil - Orçamento Fiscal e,25201,Banco Central do Brasil - Orçamento Fiscal e Seguridade Social - Unidades com vínculo direto,173057,BANCO CENTRAL DO BRASIL,Receitas Correntes,Receita Patrimonial,Exploração do patrimônio imobiliário do E,TAXA DE OCUPACAO DE OUTROS IMOVEIS,16573.0,0.0,6130.67,36.99191455982622,31/12/2014
25201,Banco Central do Brasil - Orçamento Fiscal e,25201,Banco Central do Brasil - Orçamento Fiscal e Seguridade Social - Unidades com vínculo direto,173057,BANCO CENTRAL DO BRASIL,Receitas Correntes,Outras Receitas Correntes,Demais receitas correntes,RECEITA DE HONORÁRIOS DE ADVOGADOS,7310585.0,0.0,5863067.05,80.19969742503507,31/12/2014
25201,Banco Central do Brasil - Orçamento Fiscal e,25201,Banco Central do Brasil - Orçamento Fiscal e Seguridade Social - Unidades com vínculo direto,173057,BANCO CENTRAL DO BRASIL,Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",RESTITUICAO DE CONTRIB. PREVID.COMPLEMENTARES,0.0,0.0,182279476.92,0.0,31/12/2014
25201,Banco Central do Brasil - Orçamento Fiscal e,25201,Banco Central do Brasil - Orçamento Fiscal e Seguridade Social - Unidades com vínculo direto,173057,BANCO CENTRAL DO BRASIL,Receitas Correntes,Receita de Serviços,Receita de Serviços,SERV.DE COM.LIVROS PERIOD.MAT.ESC.E PUBLICID.,3730117.0,0.0,18356710.06,492.12156240675563,31/12/2014
37000,Controladoria-Geral da União,66000,Controladoria-Geral da União,110174,DIRETORIA DE GESTAO INTERNA/SE/CGU,Receitas Correntes,Outras Receitas Correntes,Demais receitas correntes,OUTRAS RECEITAS,0.0,0.0,1784.49,0.0,31/12/2014
37000,Controladoria-Geral da União,66000,Controladoria-Geral da União,110174,DIRETORIA DE GESTAO INTERNA/SE/CGU,Receitas Correntes,Outras Receitas Correntes,"Multas administrativas, contratuais e judicia",MULTAS E JUROS PREVISTOS EM CONTRATOS,0.0,0.0,161363.48,0.0,31/12/2014
37000,Controladoria-Geral da União,66000,Controladoria-Geral da União,110174,DIRETORIA DE GESTAO INTERNA/SE/CGU,Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",OUTRAS INDENIZACOES,0.0,0.0,748.5,0.0,31/12/2014
37000,Controladoria-Geral da União,66000,Controladoria-Geral da União,110174,DIRETORIA DE GESTAO INTERNA/SE/CGU,Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES,0.0,0.0,16386.74,0.0,31/12/2014
37000,Controladoria-Geral da União,66000,Controladoria-Geral da União,110174,DIRETORIA DE GESTAO INTERNA/SE/CGU,Receitas Correntes,Receita de Serviços,Receita de Serviços,OUTROS SERVICOS FINANCEIROS,4836000.0,0.0,0.0,0.0,31/12/2014
37000,Controladoria-Geral da União,66000,Controladoria-Geral da União,110174,DIRETORIA DE GESTAO INTERNA/SE/CGU,Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",OUTRAS RESTITUICOES,0.0,0.0,81202.4,0.0,31/12/2014
37000,Controladoria-Geral da União,66000,Controladoria-Geral da União,110174,DIRETORIA DE GESTAO INTERNA/SE/CGU,Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",RESTITUICOES DE CONVENIOS - PRIMARIAS,0.0,0.0,3905.55,0.0,31/12/2014
37000,Controladoria-Geral da União,66000,Controladoria-Geral da União,110174,DIRETORIA DE GESTAO INTERNA/SE/CGU,Receitas de Capital,Transferências de Capital,Transferências de Instituições Privadas,Transferências de Instituições Privadas,213180.0,0.0,0.0,0.0,31/12/2014
37000,Controladoria-Geral da União,66000,Controladoria-Geral da União,110174,DIRETORIA DE GESTAO INTERNA/SE/CGU,Receitas Correntes,Receita de Serviços,Receita de Serviços,SERVICOS ADMINISTRATIVOS,0.0,0.0,1556.02,0.0,31/12/2014
22000,Ministério da Agricultura e Pecuária,22905,Fundo de Defesa da Economia Cafeeira,130137,FUNDO DE DEFESA DA ECON.CAFEEIRA/FUNCAFE/SPA,Receitas de Capital,Outras Receitas de Capital,Receita dívida ativa proveniente de amortiza,Receita dívida ativa proveniente de amortiza,2060318.0,0.0,2347119.36,113.92024726280118,31/12/2014
22000,Ministério da Agricultura e Pecuária,22000,Ministério da Agricultura e Pecuária - Unidades com vínculo direto,130101,COORD.-GERAL DE ORCAMENTO E FINANCAS-MAPA,Receitas Correntes,Receita de Serviços,Receita de Serviços,TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS,0.0,0.0,20108318.04,0.0,31/12/2014
22000,Ministério da Agricultura e Pecuária,22202,Empresa Brasileira de Pesquisa Agropecuária,135037,EMBRAPA/SETORIAL,Receitas Correntes,Transferências Correntes,Transferências de Convênios,TRANSFER. CONVENIOS DE INSTITUICOES PRIVADAS,945630.0,0.0,1153231.82,121.9538106870552,31/12/2014
22000,Ministério da Agricultura e Pecuária,22905,Fundo de Defesa da Economia Cafeeira,130137,FUNDO DE DEFESA DA ECON.CAFEEIRA/FUNCAFE/SPA,Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",RESTITUICOES DE CONVENIOS - PRIMARIAS,0.0,0.0,22035.31,0.0,31/12/2014
22000,Ministério da Agricultura e Pecuária,22000,Ministério da Agricultura e Pecuária - Unidades com vínculo direto,130101,COORD.-GERAL DE ORCAMENTO E FINANCAS-MAPA,Receitas Correntes,Receita de Serviços,Receita de Serviços,"SERV.CONS,ASS.TEC.E AN.PROJ-APLICAÇÕES LIVR",5400.0,0.0,16773.3,310.6166666666667,31/12/2014
22000,Ministério da Agricultura e Pecuária,22202,Empresa Brasileira de Pesquisa Agropecuária,135037,EMBRAPA/SETORIAL,Receitas Correntes,Outras Receitas Correntes,"Multas administrativas, contratuais e judicia",MULTAS E JUROS PREVISTOS EM CONTRATOS,428761.0,0.0,497264.86,115.97716676656692,31/12/2014
22000,Ministério da Agricultura e Pecuária,22905,Fundo de Defesa da Economia Cafeeira,130137,FUNDO DE DEFESA DA ECON.CAFEEIRA/FUNCAFE/SPA,Receitas Correntes,Receita Patrimonial,Valores Mobiliários,REMUNERACAO DE DEPOSITOS BANCARIOS,306690464.0,0.0,282369773.35,92.06995537689754,31/12/2014
22000,Ministério da Agricultura e Pecuária,22000,Ministério da Agricultura e Pecuária - Unidades com vínculo direto,130101,COORD.-GERAL DE ORCAMENTO E FINANCAS-MAPA,Receitas Correntes,Outras Receitas Correntes,"Multas administrativas, contratuais e judicia",OUTRAS MULTAS,21449857.0,0.0,25445056.48,118.62576277315043,31/12/2014
22000,Ministério da Agricultura e Pecuária,22202,Empresa Brasileira de Pesquisa Agropecuária,135037,EMBRAPA/SETORIAL,Receitas de Capital,Transferências de Capital,Transferências de Pessoas Físicas,"TRANSF.DE CONV.DOS ESTADOS,DF E S/ENTIDADES",19000.0,0.0,420000.0,2210.5263157894738,31/12/2014
22000,Ministério da Agricultura e Pecuária,22905,Fundo de Defesa da Economia Cafeeira,130137,FUNDO DE DEFESA DA ECON.CAFEEIRA/FUNCAFE/SPA,Receitas Correntes,Outras Receitas Correntes,"Multas administrativas, contratuais e judicia",OUTRAS MULTAS E JUROS DE MORA,599.0,0.0,0.0,0.0,31/12/2014
22000,Ministério da Agricultura e Pecuária,22000,Ministério da Agricultura e Pecuária - Unidades com vínculo direto,130101,COORD.-GERAL DE ORCAMENTO E FINANCAS-MAPA,Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",OUTRAS INDENIZACOES,0.0,0.0,2850899.83,0.0,31/12/2014
22000,Ministério da Agricultura e Pecuária,22202,Empresa Brasileira de Pesquisa Agropecuária,135037,EMBRAPA/SETORIAL,Receitas Correntes,Receita de Serviços,Receita de Serviços,"SERV.CONS,ASS.TEC.E AN.PROJ-APLICAÇÕES LIVR",7824.0,0.0,15230.37,194.66219325153375,31/12/2014
22000,Ministério da Agricultura e Pecuária,22905,Fundo de Defesa da Economia Cafeeira,130137,FUNDO DE DEFESA DA ECON.CAFEEIRA/FUNCAFE/SPA,Receitas de Capital,Alienação de Bens,Alienação de bens móveis,ALIENACAO DE ESTOQUES PROPRIOS DO FUNCAFE,8895890.0,0.0,75669.35,0.8506102256210453,31/12/2014
22000,Ministério da Agricultura e Pecuária,22000,Ministério da Agricultura e Pecuária - Unidades com vínculo direto,130101,COORD.-GERAL DE ORCAMENTO E FINANCAS-MAPA,Receitas Correntes,Transferências Correntes,Transferências de Convênios,TRANSFERENCIAS CONVENIOS DA UNIAO E ENTIDADES,717507.0,0.0,255977.2,35.675916750637974,31/12/2014
22000,Ministério da Agricultura e Pecuária,22202,Empresa Brasileira de Pesquisa Agropecuária,135037,EMBRAPA/SETORIAL,Receitas de Capital,Alienação de Bens,Alienação de bens móveis,ALIENACAO DE EQUIPAMENTOS,183074.0,0.0,211017.08,115.26327059003464,31/12/2014
22000,Ministério da Agricultura e Pecuária,22905,Fundo de Defesa da Economia Cafeeira,130137,FUNDO DE DEFESA DA ECON.CAFEEIRA/FUNCAFE/SPA,Receitas de Capital,Outras Receitas de Capital,Receita dívida ativa alienação de estoques,Receita dívida ativa alienação de estoques,739701.0,0.0,996847.77,134.76360989102355,31/12/2014
22000,Ministério da Agricultura e Pecuária,22000,Ministério da Agricultura e Pecuária - Unidades com vínculo direto,130101,COORD.-GERAL DE ORCAMENTO E FINANCAS-MAPA,Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES,0.0,0.0,31136472.33,0.0,31/12/2014
22000,Ministério da Agricultura e Pecuária,22202,Empresa Brasileira de Pesquisa Agropecuária,135037,EMBRAPA/SETORIAL,Receitas Correntes,Outras Receitas Correntes,"Multas administrativas, contratuais e judicia",OUTRAS MULTAS,255763.0,0.0,347237.97,135.76552120517823,31/12/2014
22000,Ministério da Agricultura e Pecuária,22905,Fundo de Defesa da Economia Cafeeira,130137,FUNDO DE DEFESA DA ECON.CAFEEIRA/FUNCAFE/SPA,Receitas Correntes,Receita de Serviços,Receita de Serviços,JUROS DE EMPRESTIMOS,176813767.0,0.0,132835353.73,75.1272686419265,31/12/2014
22000,Ministério da Agricultura e Pecuária,22000,Ministério da Agricultura e Pecuária - Unidades com vínculo direto,130101,COORD.-GERAL DE ORCAMENTO E FINANCAS-MAPA,Receitas Correntes,Outras Receitas Correntes,"Multas administrativas, contratuais e judicia",MULTAS POR AUTOS DE INFRACAO,11789.0,0.0,0.0,0.0,31/12/2014
22000,Ministério da Agricultura e Pecuária,22202,Empresa Brasileira de Pesquisa Agropecuária,135037,EMBRAPA/SETORIAL,Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",OUTRAS INDENIZACOES,57514.0,0.0,66470.0,115.57186076433564,31/12/2014
22000,Ministério da Agricultura e Pecuária,22905,Fundo de Defesa da Economia Cafeeira,130137,FUNDO DE DEFESA DA ECON.CAFEEIRA/FUNCAFE/SPA,Receitas de Capital,Amortizações de Empréstimos,Amortizações de Empréstimos,AMORTIZACOES DE CONTRATOS,3512717605.0,0.0,2367077706.79,67.38593798205422,31/12/2014
22000,Ministério da Agricultura e Pecuária,22000,Ministério da Agricultura e Pecuária - Unidades com vínculo direto,130101,COORD.-GERAL DE ORCAMENTO E FINANCAS-MAPA,Receitas Correntes,Receita de Serviços,Receita de Serviços,SERVICOS AGROPECUARIOS,7541699.0,0.0,12361173.75,163.90436359234172,31/12/2014
22000,Ministério da Agricultura e Pecuária,22202,Empresa Brasileira de Pesquisa Agropecuária,135037,EMBRAPA/SETORIAL,Receitas Correntes,Receita de Serviços,Receita de Serviços,SERVICOS AGROPECUARIOS,72855.0,0.0,76869.97,105.51090522270263,31/12/2014
22000,Ministério da Agricultura e Pecuária,22905,Fundo de Defesa da Economia Cafeeira,130137,FUNDO DE DEFESA DA ECON.CAFEEIRA/FUNCAFE/SPA,Receitas Correntes,Outras Receitas Correntes,"Multas administrativas, contratuais e judicia",PARCEL-OUTRAS MULTA/J DE MORA DIV AT OUT REC,52757.0,0.0,30871.74,58.516860321853024,31/12/2014
22000,Ministério da Agricultura e Pecuária,22000,Ministério da Agricultura e Pecuária - Unidades com vínculo direto,130101,COORD.-GERAL DE ORCAMENTO E FINANCAS-MAPA,Receitas Correntes,Contribuições,Contribuições sociais,CONTRIBUICAO INDUSTRIAL RURAL,9827153.0,0.0,44671475.7,454.57189584816683,31/12/2014
22000,Ministério da Agricultura e Pecuária,22202,Empresa Brasileira de Pesquisa Agropecuária,135037,EMBRAPA/SETORIAL,Receitas Correntes,Transferências Correntes,Transferências de Convênios,TRANSFERENCIAS CONVENIOS DA UNIAO E ENTIDADES,1493432.0,0.0,182272.4,12.204934673959041,31/12/2014
22000,Ministério da Agricultura e Pecuária,22000,Ministério da Agricultura e Pecuária - Unidades com vínculo direto,130101,COORD.-GERAL DE ORCAMENTO E FINANCAS-MAPA,Receitas Correntes,Receita Patrimonial,Exploração do patrimônio imobiliário do E,TAXA DE OCUPACAO DE OUTROS IMOVEIS,38149.0,0.0,240244.98,629.7543316993892,31/12/2014
22000,Ministério da Agricultura e Pecuária,22202,Empresa Brasileira de Pesquisa Agropecuária,135037,EMBRAPA/SETORIAL,Receitas Correntes,Receita de Serviços,Receita de Serviços,SERVICOS DE ARMAZENAGEM,7050.0,0.0,0.0,0.0,31/12/2014
22000,Ministério da Agricultura e Pecuária,22000,Ministério da Agricultura e Pecuária - Unidades com vínculo direto,130101,COORD.-GERAL DE ORCAMENTO E FINANCAS-MAPA,Receitas Correntes,Receita de Serviços,Receita de Serviços,SERVICOS DE ESTUDOS E PESQUISAS,33600.0,0.0,72614.83,216.11556547619048,31/12/2014
22000,Ministério da Agricultura e Pecuária,22202,Empresa Brasileira de Pesquisa Agropecuária,135037,EMBRAPA/SETORIAL,Receitas Correntes,Receita de Serviços,Receita de Serviços,OUTROS RECEITAS DE SERVICOS,0.0,0.0,-35.22,0.0,31/12/2014
22000,Ministério da Agricultura e Pecuária,22000,Ministério da Agricultura e Pecuária - Unidades com vínculo direto,130101,COORD.-GERAL DE ORCAMENTO E FINANCAS-MAPA,Receitas Correntes,Receita Agropecuária,Receita da produção animal e derivados,Receita da produção animal e derivados,298953.0,0.0,113048.74,37.814887289975346,31/12/2014
22000,Ministério da Agricultura e Pecuária,22202,Empresa Brasileira de Pesquisa Agropecuária,135037,EMBRAPA/SETORIAL,Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES,4027599.0,0.0,3194986.79,79.32733099794692,31/12/2014
22000,Ministério da Agricultura e Pecuária,22000,Ministério da Agricultura e Pecuária - Unidades com vínculo direto,130101,COORD.-GERAL DE ORCAMENTO E FINANCAS-MAPA,Receitas Correntes,Contribuições,Contribuições sociais,ADICIONAL A CONTRIBUICAO PREVIDENCIARIA,9301625.0,0.0,178685902.8,1921.0181317780496,31/12/2014
22000,Ministério da Agricultura e Pecuária,22202,Empresa Brasileira de Pesquisa Agropecuária,135037,EMBRAPA/SETORIAL,Receitas Correntes,Receita de Serviços,Receita de Serviços,CERTIFICACAO DE PRODUTOS E SERVICOS,0.0,0.0,25804.02,0.0,31/12/2014
22000,Ministério da Agricultura e Pecuária,22000,Ministério da Agricultura e Pecuária - Unidades com vínculo direto,130101,COORD.-GERAL DE ORCAMENTO E FINANCAS-MAPA,Receitas Correntes - intra-orçamentárias,Receita de Serviços,Receita de Serviços,SERVICOS AGROPECUARIOS,204694.0,0.0,188257.5,91.97020919030358,31/12/2014
22000,Ministério da Agricultura e Pecuária,22202,Empresa Brasileira de Pesquisa Agropecuária,135037,EMBRAPA/SETORIAL,Receitas Correntes,Receita Patrimonial,Exploração do patrimônio imobiliário do E,TAXA DE OCUPACAO DE OUTROS IMOVEIS,335680.0,0.0,285671.64,85.10237130600572,31/12/2014
22000,Ministério da Agricultura e Pecuária,22000,Ministério da Agricultura e Pecuária - Unidades com vínculo direto,130101,COORD.-GERAL DE ORCAMENTO E FINANCAS-MAPA,Receitas Correntes,Receita Agropecuária,Receita da produção vegetal,Receita da produção vegetal,336554.0,0.0,422881.55,125.65043054012135,31/12/2014
22000,Ministério da Agricultura e Pecuária,22202,Empresa Brasileira de Pesquisa Agropecuária,135037,EMBRAPA/SETORIAL,Receitas Correntes,Receita de Serviços,Receita de Serviços,SERVICOS DE ESTUDOS E PESQUISAS,449624.0,0.0,608402.74,135.31367097841752,31/12/2014
22000,Ministério da Agricultura e Pecuária,22000,Ministério da Agricultura e Pecuária - Unidades com vínculo direto,130101,COORD.-GERAL DE ORCAMENTO E FINANCAS-MAPA,Receitas Correntes,Outras Receitas Correntes,"Multas administrativas, contratuais e judicia",MUL.JUR.MORA CONT. S/ APOSTA COMPET. HIPICAS,7859.0,0.0,0.0,0.0,31/12/2014
22000,Ministério da Agricultura e Pecuária,22202,Empresa Brasileira de Pesquisa Agropecuária,135037,EMBRAPA/SETORIAL,Receitas Correntes,Outras Receitas Correntes,Demais receitas correntes,OUTRAS RECEITAS EVENTUAIS,41470.0,0.0,53699.21,129.48929346515553,31/12/2014
22000,Ministério da Agricultura e Pecuária,22000,Ministério da Agricultura e Pecuária - Unidades com vínculo direto,130101,COORD.-GERAL DE ORCAMENTO E FINANCAS-MAPA,Receitas de Capital,Alienação de Bens,Alienação de bens móveis,ALIENACAO DE VEICULOS,50000.0,0.0,545631.01,1091.26202,31/12/2014
22000,Ministério da Agricultura e Pecuária,22202,Empresa Brasileira de Pesquisa Agropecuária,135037,EMBRAPA/SETORIAL,Receitas Correntes,Receita Agropecuária,Receita da produção animal e derivados,Receita da produção animal e derivados,4819162.0,0.0,5292003.66,109.81169879742578,31/12/2014
22000,Ministério da Agricultura e Pecuária,22000,Ministério da Agricultura e Pecuária - Unidades com vínculo direto,130101,COORD.-GERAL DE ORCAMENTO E FINANCAS-MAPA,Receitas de Capital,Alienação de Bens,Alienação de bens móveis,ALIENACAO DE OUTROS BENS MOVEIS,203458.0,0.0,263940.94,129.72748183900362,31/12/2014
22000,Ministério da Agricultura e Pecuária,22202,Empresa Brasileira de Pesquisa Agropecuária,135037,EMBRAPA/SETORIAL,Receitas de Capital,Transferências de Capital,Transferências de Pessoas Físicas,TRANSF.DE CONVENIOS DA UNIAO DE S/ENTIDADES,107638.0,0.0,0.0,0.0,31/12/2014
22000,Ministério da Agricultura e Pecuária,22000,Ministério da Agricultura e Pecuária - Unidades com vínculo direto,130101,COORD.-GERAL DE ORCAMENTO E FINANCAS-MAPA,Receitas Correntes,Receita Patrimonial,Exploração do patrimônio imobiliário do E,TAXA DE OCUPACAO DE TERRENOS DA UNIAO,19956.0,0.0,20833.44,104.3968731208659,31/12/2014
